id,tool_name,frequency_id
218,Microsoft_RServer,Most of the time
218,No_SQL,Sometimes
218,Python,Often
218,Rapid_Miner_Free,Sometimes
218,SQL,Most of the time
219,IBMWatson,Sometimes
219,KNIMECommercial,Often
219,Azure,Sometimes
219,Microsoft_RServer,Most of the time
219,No_SQL,Most of the time
219,Qlik,Most of the time
219,Tensor_Flow,Most of the time
220,Java,Sometimes
220,Python,Most of the time
220,R,Sometimes
220,SQL,Often
220,Tensor_Flow,Often
221,C,Most of the time
221,Python,Most of the time
221,R,Sometimes
222,MATLAB,Most of the time
222,Qlik,Sometimes
222,SASBase,Sometimes
222,SQL,Often
223,IBMSPSSStatistics,Sometimes
223,R,Sometimes
223,SASBase,Most of the time
223,SQL,Often
224,Java,Sometimes
224,Python,Most of the time
224,SQL,Most of the time
225,AWS,Most of the time
225,Jupyter,Most of the time
225,Python,Often
225,Spark,Most of the time
225,SQL,Most of the time
225,Tensor_Flow,Often
225,Unix,Most of the time
226,AWS,Sometimes
226,Jupyter,Most of the time
226,MATLAB,Sometimes
226,Python,Most of the time
226,R,Often
227,R,Most of the time
227,Tableau,Rarely
227,Unix,Often
228,C,Sometimes
228,GCP,Rarely
228,Hadoop,Sometimes
228,Jupyter,Most of the time
228,KNIMEFree,Rarely
228,MATLAB,Sometimes
228,Azure,Sometimes
228,Excel,Most of the time
228,No_SQL,Often
228,Python,Most of the time
228,R,Sometimes
228,SQL,Sometimes
228,Tensor_Flow,Most of the time
228,Unix,Most of the time
229,Jupyter,Often
229,Python,Most of the time
229,Spark,Sometimes
229,Tensor_Flow,Often
229,Unix,Rarely
230,Java,Often
230,Python,Most of the time
230,SQL,Often
230,Unix,Often
231,Java,Most of the time
231,Python,Most of the time
232,AWS,Sometimes
232,Java,Rarely
232,Jupyter,Sometimes
232,Python,Most of the time
232,R,Often
232,Select1,Rarely
233,C,Rarely
233,Cloudera,Sometimes
233,Hadoop,Often
233,Java,Often
233,MATLAB,Sometimes
233,No_SQL,Sometimes
233,Python,Often
233,R,Often
233,SASBase,Rarely
233,SQL,Sometimes
233,Statistica,Sometimes
234,C,Sometimes
234,Jupyter,Most of the time
234,MATLAB,Often
234,Python,Most of the time
234,SQL,Sometimes
235,Hadoop,Most of the time
235,Java,Sometimes
235,No_SQL,Sometimes
235,Python,Most of the time
235,R,Rarely
235,SQL,Sometimes
235,Tensor_Flow,Most of the time
235,Unix,Often
236,Amazon_ML,Rarely
236,AWS,Most of the time
236,C,Often
236,GCP,Often
236,IBMWatson,Rarely
236,Java,Sometimes
236,Jupyter,Sometimes
236,MATLAB,Often
236,Azure,Rarely
236,No_SQL,Sometimes
236,Python,Often
236,Spark,Rarely
236,SQL,Sometimes
236,Tableau,Rarely
236,Tensor_Flow,Often
237,C,Sometimes
237,GCP,Rarely
237,Hadoop,Most of the time
237,Java,Rarely
237,Jupyter,Sometimes
237,MATLAB,Rarely
237,Python,Most of the time
237,Tensor_Flow,Sometimes
237,Unix,Most of the time
238,AWS,Sometimes
238,Hadoop,Often
238,Jupyter,Most of the time
238,Python,Most of the time
238,Spark,Often
238,SQL,Most of the time
238,Unix,Often
239,Hadoop,Rarely
239,Java,Often
239,Jupyter,Most of the time
239,MATLAB,Rarely
239,No_SQL,Often
239,Python,Most of the time
239,Spark,Often
239,Tensor_Flow,Often
240,Excel,Most of the time
240,Microsoft_SQL,Most of the time
240,SQL,Most of the time
241,Amazon_ML,Sometimes
241,AWS,Most of the time
241,Hadoop,Most of the time
241,Java,Often
241,No_SQL,Often
241,Python,Most of the time
241,Spark,Most of the time
241,SQL,Most of the time
241,Unix,Most of the time
242,AWS,Most of the time
242,GCP,Rarely
242,Azure,Rarely
242,No_SQL,Most of the time
242,Python,Sometimes
242,Tensor_Flow,Rarely
242,Select1,Most of the time
243,Amazon_ML,Sometimes
243,AWS,Most of the time
243,GCP,Sometimes
243,Hadoop,Most of the time
243,Java,Most of the time
243,Jupyter,Sometimes
243,Azure,Rarely
243,Python,Most of the time
243,R,Most of the time
243,Spark,Most of the time
243,SQL,Most of the time
243,Tensor_Flow,Often
244,C,Often
244,Java,Sometimes
244,Python,Most of the time
244,Tensor_Flow,Most of the time
245,Jupyter,Most of the time
245,No_SQL,Most of the time
245,Python,Most of the time
245,R,Sometimes
245,SQL,Sometimes
245,Tensor_Flow,Most of the time
245,Select1,Most of the time
246,R,Sometimes
247,Python,Most of the time
247,R,Sometimes
247,Tensor_Flow,Often
248,C,Rarely
248,Hadoop,Rarely
248,Jupyter,Often
248,MATLAB,Rarely
248,Azure,Most of the time
248,Excel,Often
248,Microsoft_RServer,Sometimes
248,No_SQL,Sometimes
248,Python,Most of the time
248,Qlik,Often
248,R,Most of the time
248,SQL,Most of the time
249,R,Most of the time
249,SQL,Often
250,Python,Most of the time
250,Tensor_Flow,Often
251,R,Most of the time
252,Java,Rarely
252,Excel,Sometimes
252,Microsoft_SQL,Sometimes
252,Minitab,Rarely
252,Python,Rarely
252,R,Often
252,Rapid_Miner_Commercial,Sometimes
252,Rapid_Miner_Free,Sometimes
252,SQL,Most of the time
252,Tableau,Sometimes
253,AWS,Sometimes
253,GCP,Sometimes
253,Jupyter,Often
253,Python,Often
254,AWS,Rarely
254,C,Often
254,Hadoop,Often
254,Java,Sometimes
254,Mathematica,Rarely
254,No_SQL,Most of the time
254,Python,Most of the time
254,Spark,Most of the time
254,Tensor_Flow,Often
254,Unix,Most of the time
254,Select1,Sometimes
254,Select2,Sometimes
255,Oracle,Rarely
256,AWS,Often
256,C,Sometimes
256,Jupyter,Most of the time
256,Python,Most of the time
256,Tensor_Flow,Most of the time
256,Unix,Most of the time
257,C,Rarely
257,Hadoop,Often
257,IBMSPSSModeler,Often
257,Python,Most of the time
257,Qlik,Sometimes
257,R,Most of the time
257,SASBase,Most of the time
257,SASEnterprise,Most of the time
258,AWS,Most of the time
258,Java,Most of the time
259,GCP,Most of the time
259,Hadoop,Most of the time
259,Jupyter,Often
259,Python,Most of the time
259,SQL,Most of the time
260,Hadoop,Most of the time
260,Impala,Most of the time
260,Java,Often
260,Jupyter,Most of the time
260,Python,Often
260,R,Often
260,Spark,Often
260,SQL,Most of the time
260,Tableau,Often
260,Unix,Most of the time
261,Python,Most of the time
261,R,Most of the time
261,SQL,Most of the time
262,IBMSPSSStatistics,Rarely
262,Mathematica,Rarely
262,MATLAB,Sometimes
262,Python,Sometimes
262,R,Most of the time
262,SASBase,Sometimes
263,Amazon_ML,Often
263,R,Often
264,R,Often
264,SASBase,Sometimes
264,SQL,Often
264,Tableau,Often
265,Hadoop,Often
265,Java,Often
265,Jupyter,Most of the time
265,Python,Most of the time
265,Spark,Most of the time
265,Tensor_Flow,Most of the time
266,AWS,Often
266,Hadoop,Sometimes
266,Jupyter,Most of the time
266,Python,Most of the time
266,Tensor_Flow,Sometimes
266,Unix,Most of the time
267,AWS,Most of the time
268,Flume,Sometimes
268,Hadoop,Often
268,No_SQL,Rarely
268,R,Sometimes
268,SQL,Most of the time
268,Tableau,Sometimes
269,Java,Most of the time
269,No_SQL,Sometimes
269,Python,Most of the time
269,Tensor_Flow,Rarely
270,Python,Sometimes
270,R,Often
271,C,Often
271,Cloudera,Often
271,Hadoop,Often
271,Java,Often
271,Julia,Often
271,Jupyter,Often
271,Mathematica,Often
271,MATLAB,Often
271,Azure,Most of the time
271,Excel,Most of the time
271,Microsoft_SQL,Most of the time
271,No_SQL,Often
271,Perl,Often
271,Python,Most of the time
271,R,Most of the time
271,Spark,Most of the time
271,SQL,Often
271,Tensor_Flow,Often
271,Unix,Often
272,Perl,Rarely
272,Python,Sometimes
272,R,Most of the time
272,Tensor_Flow,Rarely
273,Python,Most of the time
273,Spark,Sometimes
274,AWS,Rarely
274,GCP,Often
274,Hadoop,Rarely
274,Jupyter,Often
274,Mathematica,Rarely
274,MATLAB,Rarely
274,No_SQL,Often
274,Python,Most of the time
274,R,Sometimes
274,Spark,Often
274,SQL,Sometimes
274,Tensor_Flow,Most of the time
274,Unix,Most of the time
275,C,Sometimes
275,R,Sometimes
275,SQL,Most of the time
275,Tableau,Most of the time
276,MATLAB,Often
276,Excel,Often
276,Python,Rarely
276,R,Most of the time
277,Java,Often
277,MATLAB,Sometimes
277,Excel,Most of the time
277,Minitab,Rarely
277,Python,Often
277,R,Rarely
277,Rapid_Miner_Commercial,Most of the time
277,Tensor_Flow,Often
278,Python,Most of the time
278,R,Rarely
278,Tensor_Flow,Often
279,Jupyter,Often
279,MATLAB,Often
279,No_SQL,Often
279,Python,Most of the time
279,R,Sometimes
279,SQL,Often
279,Tensor_Flow,Sometimes
279,Unix,Often
280,C,Often
280,GCP,Rarely
280,Hadoop,Sometimes
280,IBMSPSSStatistics,Sometimes
280,Java,Sometimes
280,Jupyter,Often
280,Mathematica,Rarely
280,MATLAB,Often
280,Microsoft_RServer,Rarely
280,Perl,Most of the time
280,Python,Most of the time
280,R,Sometimes
280,SASBase,Often
280,SASEnterprise,Often
280,Spark,Sometimes
280,SQL,Most of the time
280,Tableau,Rarely
280,Tensor_Flow,Often
280,Unix,Most of the time
281,MATLAB,Often
281,Excel,Sometimes
281,Python,Most of the time
281,R,Most of the time
282,Jupyter,Most of the time
282,Python,Most of the time
282,R,Rarely
283,C,Sometimes
283,GCP,Rarely
283,Hadoop,Rarely
283,IBMWatson,Rarely
283,Java,Rarely
283,MATLAB,Rarely
283,Azure,Rarely
283,No_SQL,Sometimes
283,Perl,Rarely
283,Python,Often
283,R,Rarely
283,SQL,Most of the time
283,Tensor_Flow,Sometimes
283,Unix,Sometimes
283,Select1,Sometimes
283,Select2,Often
284,AWS,Often
284,Python,Most of the time
284,R,Sometimes
285,C,Sometimes
285,Python,Most of the time
285,SQL,Rarely
286,Amazon_ML,Often
286,No_SQL,Often
286,Python,Most of the time
286,R,Most of the time
287,IBMSPSSStatistics,Rarely
287,Python,Most of the time
287,R,Most of the time
287,SQL,Sometimes
288,Java,Often
288,No_SQL,Sometimes
288,Python,Often
288,Spark,Often
288,SQL,Often
289,GCP,Often
289,Java,Often
289,Mathematica,Often
289,Excel,Often
289,Orange,Often
290,R,Most of the time
290,Tableau,Sometimes
290,TIBCO,Most of the time
291,AWS,Most of the time
291,C,Sometimes
291,Hadoop,Most of the time
291,IBMSPSSModeler,Rarely
291,IBMSPSSStatistics,Rarely
291,Excel,Often
291,Microsoft_SQL,Often
291,No_SQL,Most of the time
291,Oracle,Sometimes
291,Python,Most of the time
291,Qlik,Often
291,R,Most of the time
291,SASBase,Most of the time
291,SASEnterprise,Most of the time
291,SQL,Most of the time
291,Tableau,Most of the time
291,TIBCO,Most of the time
292,Cloudera,Sometimes
292,Hadoop,Sometimes
292,Java,Most of the time
292,Jupyter,Often
292,No_SQL,Often
292,Python,Most of the time
292,R,Most of the time
292,SQL,Often
292,Tensor_Flow,Most of the time
292,Unix,Most of the time
293,C,Sometimes
293,R,Most of the time
293,Stan,Sometimes
294,MATLAB,Sometimes
294,Excel,Most of the time
294,Microsoft_SQL,Most of the time
294,Qlik,Sometimes
294,R,Rarely
294,SASBase,Often
294,SQL,Often
294,Select1,Most of the time
295,Data_Robot,Often
295,GCP,Most of the time
295,IBMCognos,Most of the time
295,Java,Often
295,Oracle,Often
295,Qlik,Often
295,SQL,Most of the time
295,Stan,Most of the time
295,Select1,Most of the time
296,Flume,Rarely
296,Hadoop,Sometimes
296,Java,Often
296,Excel,Most of the time
296,Python,Often
296,Spark,Sometimes
296,Tensor_Flow,Sometimes
296,Unix,Sometimes
296,Select1,Sometimes
297,Jupyter,Most of the time
297,Python,Most of the time
297,SQL,Often
297,Tensor_Flow,Sometimes
297,Unix,Often
298,Cloudera,Often
298,Hadoop,Most of the time
298,Jupyter,Most of the time
298,Azure,Sometimes
298,No_SQL,Often
298,Python,Often
298,R,Sometimes
298,Spark,Most of the time
298,SQL,Often
298,Select1,Most of the time
299,Jupyter,Most of the time
299,Python,Most of the time
299,Tensor_Flow,Sometimes
299,Unix,Often
300,Python,Most of the time
300,R,Most of the time
301,Python,Often
301,SQL,Most of the time
302,IBMSPSSStatistics,Sometimes
302,Minitab,Sometimes
302,Python,Rarely
302,R,Often
302,SQL,Rarely
303,Python,Often
303,R,Rarely
303,SQL,Sometimes
304,C,Most of the time
304,Java,Sometimes
304,No_SQL,Sometimes
305,IBMWatson,Rarely
305,Java,Sometimes
305,Jupyter,Most of the time
305,No_SQL,Often
305,Python,Most of the time
305,SQL,Often
305,Tensor_Flow,Often
305,Unix,Most of the time
306,MATLAB,Often
306,Python,Most of the time
306,R,Rarely
307,GCP,Rarely
307,IBMSPSSModeler,Rarely
307,IBMSPSSStatistics,Rarely
307,Jupyter,Sometimes
307,Python,Often
307,R,Most of the time
307,SASBase,Rarely
307,Tensor_Flow,Sometimes
308,Python,Most of the time
308,Tensor_Flow,Often
309,MATLAB,Most of the time
309,Python,Most of the time
310,Python,Most of the time
310,R,Most of the time
310,SQL,Sometimes
310,Tensor_Flow,Rarely
310,Unix,Most of the time
311,C,Often
311,IBMSPSSStatistics,Sometimes
311,MATLAB,Sometimes
311,Excel,Often
311,Microsoft_SQL,Most of the time
311,No_SQL,Often
311,R,Most of the time
311,SQL,Most of the time
312,AWS,Most of the time
312,Cloudera,Most of the time
312,Hadoop,Most of the time
312,Jupyter,Sometimes
312,No_SQL,Often
312,Python,Most of the time
312,R,Rarely
312,Spark,Most of the time
312,Tableau,Sometimes
312,Unix,Often
313,MATLAB,Rarely
313,Python,Most of the time
313,R,Sometimes
313,Tensor_Flow,Often
313,Unix,Often
314,C,Often
314,MATLAB,Most of the time
314,Python,Often
314,R,Often
314,Statistica,Often
314,Unix,Sometimes
315,GCP,Often
315,Jupyter,Often
315,Python,Most of the time
315,SQL,Often
315,Tensor_Flow,Often
316,Jupyter,Most of the time
316,Python,Most of the time
317,C,Sometimes
317,GCP,Sometimes
317,Jupyter,Most of the time
317,Azure,Sometimes
317,No_SQL,Often
317,Python,Most of the time
317,Spark,Sometimes
317,Tensor_Flow,Most of the time
317,Unix,Most of the time
318,Jupyter,Often
318,MATLAB,Rarely
318,Excel,Sometimes
318,Python,Most of the time
318,R,Rarely
318,SQL,Rarely
319,Java,Most of the time
319,No_SQL,Often
319,Python,Most of the time
319,R,Often
319,Tensor_Flow,Often
320,Amazon_ML,Sometimes
320,AWS,Often
320,Cloudera,Often
320,Hadoop,Most of the time
320,Impala,Sometimes
320,Jupyter,Often
320,No_SQL,Sometimes
320,Python,Often
320,SQL,Most of the time
320,Tensor_Flow,Often
321,Java,Often
321,Python,Most of the time
321,R,Most of the time
321,Tensor_Flow,Often
322,AWS,Often
322,C,Sometimes
322,Jupyter,Often
322,MATLAB,Rarely
322,Python,Most of the time
322,Tensor_Flow,Most of the time
323,C,Often
323,Java,Most of the time
323,Mathematica,Often
323,MATLAB,Most of the time
323,Python,Most of the time
323,R,Often
323,Statistica,Sometimes
323,Tensor_Flow,Often
323,Unix,Often
324,IBMCognos,Rarely
324,Excel,Rarely
324,Microsoft_SQL,Rarely
324,R,Often
325,Amazon_ML,Rarely
325,Jupyter,Most of the time
325,MATLAB,Rarely
325,Python,Most of the time
325,R,Rarely
325,Tensor_Flow,Most of the time
326,Azure,Sometimes
326,Python,Often
326,R,Most of the time
327,IBMSPSSStatistics,Often
327,Jupyter,Sometimes
327,Orange,Rarely
327,Python,Sometimes
327,R,Often
327,Rapid_Miner_Free,Rarely
327,Tableau,Sometimes
327,Select1,Most of the time
328,Python,Most of the time
329,R,Most of the time
329,SQL,Often
329,Tableau,Sometimes
330,Cloudera,Most of the time
330,Julia,Often
330,Excel,Sometimes
330,Rapid_Miner_Commercial,Sometimes
330,Stan,Most of the time
331,Python,Rarely
331,R,Most of the time
331,SQL,Most of the time
331,Tableau,Most of the time
332,AWS,Sometimes
332,Python,Sometimes
332,R,Often
332,SQL,Most of the time
333,AWS,Often
333,C,Sometimes
333,Jupyter,Sometimes
333,Python,Most of the time
333,R,Most of the time
333,Unix,Most of the time
334,C,Sometimes
334,Jupyter,Most of the time
334,Python,Most of the time
334,Tableau,Sometimes
335,Amazon_ML,Rarely
335,AWS,Rarely
335,IBMCognos,Sometimes
335,IBMSPSSModeler,Sometimes
335,IBMWatson,Sometimes
335,Jupyter,Often
335,KNIMEFree,Sometimes
335,Azure,Sometimes
335,Excel,Sometimes
335,Microsoft_RServer,Often
335,Microsoft_SQL,Often
335,R,Most of the time
335,Rapid_Miner_Free,Sometimes
335,SASBase,Sometimes
335,SQL,Most of the time
335,Tableau,Sometimes
335,Tensor_Flow,Sometimes
336,Python,Most of the time
336,R,Rarely
336,Rapid_Miner_Free,Sometimes
336,Tensor_Flow,Often
336,Unix,Most of the time
337,No_SQL,Sometimes
338,Hadoop,Rarely
338,Java,Sometimes
338,Excel,Often
338,Python,Often
338,R,Most of the time
338,Tableau,Most of the time
339,Python,Sometimes
339,SQL,Sometimes
339,Tableau,Sometimes
340,MATLAB,Most of the time
340,R,Sometimes
341,C,Often
341,Java,Often
341,Mathematica,Sometimes
341,Excel,Most of the time
341,Microsoft_SQL,Most of the time
341,Perl,Sometimes
341,SQL,Often
341,TIBCO,Rarely
341,Unix,Rarely
342,KNIMECommercial,Often
342,Qlik,Most of the time
342,TIBCO,Most of the time
343,C,Most of the time
343,GCP,Sometimes
343,MATLAB,Rarely
343,Python,Most of the time
343,Tensor_Flow,Often
343,Unix,Often
343,Select1,Often
343,Select2,Sometimes
344,Java,Sometimes
344,Jupyter,Often
344,Microsoft_SQL,Often
344,No_SQL,Sometimes
344,Orange,Sometimes
344,Python,Most of the time
344,Qlik,Most of the time
344,R,Most of the time
344,Rapid_Miner_Free,Sometimes
344,SAPBusiness_Objects,Rarely
344,SQL,Most of the time
344,Tensor_Flow,Often
345,C,Often
345,Python,Often
345,Tensor_Flow,Often
346,Excel,Rarely
347,C,Often
347,MATLAB,Often
347,Python,Most of the time
347,Tensor_Flow,Most of the time
348,R,Most of the time
349,C,Most of the time
349,Java,Sometimes
349,Jupyter,Sometimes
349,Python,Most of the time
349,Tensor_Flow,Most of the time
350,AWS,Sometimes
350,Jupyter,Sometimes
350,Microsoft_RServer,Sometimes
350,Python,Most of the time
350,R,Most of the time
350,SQL,Most of the time
350,Unix,Most of the time
351,Amazon_ML,Most of the time
351,AWS,Most of the time
351,C,Most of the time
351,Cloudera,Often
351,GCP,Most of the time
351,Hadoop,Often
351,Java,Most of the time
351,Jupyter,Most of the time
351,Mathematica,Sometimes
351,MATLAB,Often
351,Azure,Often
351,Excel,Most of the time
351,No_SQL,Most of the time
351,Python,Most of the time
351,R,Rarely
351,Spark,Often
351,Tensor_Flow,Most of the time
352,C,Sometimes
352,IBMSPSSStatistics,Sometimes
352,Mathematica,Sometimes
352,MATLAB,Sometimes
352,Excel,Sometimes
352,Minitab,Sometimes
352,Python,Sometimes
352,R,Sometimes
352,SASEnterprise,Sometimes
352,Statistica,Sometimes
353,Oracle,Sometimes
354,Python,Often
354,Tensor_Flow,Often
355,Java,Most of the time
355,No_SQL,Rarely
355,Orange,Sometimes
355,Python,Sometimes
355,R,Often
355,SQL,Most of the time
356,Python,Most of the time
356,SQL,Sometimes
356,Stan,Sometimes
356,Unix,Sometimes
357,AWS,Sometimes
357,Jupyter,Often
357,Python,Most of the time
357,R,Sometimes
357,SQL,Sometimes
357,Tensor_Flow,Often
358,AWS,Often
358,Python,Most of the time
358,R,Sometimes
358,SQL,Often
358,Tensor_Flow,Sometimes
358,Unix,Often
359,C,Sometimes
359,Jupyter,Most of the time
359,KNIMEFree,Rarely
359,Python,Most of the time
359,Tensor_Flow,Sometimes
359,Unix,Sometimes
360,No_SQL,Often
360,Python,Often
360,R,Sometimes
360,Spark,Often
361,AWS,Sometimes
361,C,Often
361,Python,Often
361,SQL,Sometimes
362,C,Sometimes
362,Jupyter,Often
362,MATLAB,Rarely
362,Python,Most of the time
362,R,Sometimes
362,Tensor_Flow,Most of the time
363,Amazon_ML,Rarely
363,AWS,Rarely
363,Hadoop,Sometimes
363,Jupyter,Sometimes
363,MATLAB,Most of the time
363,Azure,Sometimes
363,Python,Most of the time
363,R,Sometimes
363,Tensor_Flow,Often
364,Data_Robot,Often
364,Jupyter,Often
365,Microsoft_SQL,Often
365,R,Sometimes
365,SQL,Most of the time
366,C,Rarely
366,Jupyter,Often
366,Python,Most of the time
366,R,Sometimes
366,Tensor_Flow,Often
366,Unix,Most of the time
367,R,Most of the time
367,Unix,Sometimes
368,IBMWatson,Rarely
368,Python,Most of the time
368,R,Sometimes
368,Tensor_Flow,Sometimes
369,Azure,Most of the time
369,Microsoft_RServer,Sometimes
369,R,Sometimes
369,SQL,Most of the time
370,R,Often
371,C,Most of the time
371,Jupyter,Sometimes
371,MATLAB,Rarely
371,No_SQL,Sometimes
371,Python,Sometimes
371,R,Most of the time
371,Unix,Most of the time
372,Julia,Rarely
372,Jupyter,Sometimes
372,MATLAB,Most of the time
372,Python,Most of the time
372,R,Often
372,Select1,Most of the time
372,Select2,Most of the time
373,C,Sometimes
373,MATLAB,Most of the time
373,Python,Most of the time
373,R,Most of the time
373,Tensor_Flow,Sometimes
374,C,Often
374,Python,Most of the time
375,Jupyter,Often
375,Python,Often
375,R,Often
375,SQL,Often
375,Tableau,Often
376,Cloudera,Most of the time
376,Flume,Sometimes
376,Hadoop,Most of the time
376,IBMSPSSModeler,Sometimes
376,IBMSPSSStatistics,Sometimes
376,Java,Most of the time
376,Jupyter,Most of the time
376,Python,Most of the time
376,R,Most of the time
376,Spark,Most of the time
376,Stan,Sometimes
376,Tensor_Flow,Most of the time
376,Unix,Most of the time
377,C,Sometimes
377,Jupyter,Often
377,MATLAB,Most of the time
377,No_SQL,Often
377,Python,Most of the time
377,R,Sometimes
377,Tensor_Flow,Most of the time
378,IBMSPSSStatistics,Rarely
378,Perl,Sometimes
378,Qlik,Sometimes
378,R,Most of the time
378,SASBase,Rarely
378,SQL,Most of the time
